cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,scrdebt,scpt3les,scpt3t12,scpt1t3,scpt3t5,scpt5t15,scptov15,sco3yles,scoov3y,scnm3les,scnm3t12,scnm1t3,scnm3t5,scnm5t15,scnmov15,sc1les
"267","0","683814","0","Kentucky Farmers Bank Corporation","Catlettsburg","KY","41129","9/30/2018","11/14/2018","NM","2500 Broadway","","3","0","0","8","1","Boyd","26580","Huntington-Ashland, WV-KY-OH","1/1/1931","1/1/1934","9/9/2010","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.kentuckyfarmersbank.com","76569","0","0","0","0","0","0","505","8465","6490","962","3309","3060","37406","16372","990"
"27877","458","678575","0","Kentucky Federal Savings and Loan Association","Covington","KY","41011","9/30/2018","11/14/2018","SA","1050 Scott Street","","3","0","0","8","0","Kenton","17140","Cincinnati, OH-KY-IN","1/1/1885","9/14/1935","10/11/2018","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.kentuckyfederal.com","5530","0","0","0","0","0","0","0","0","250","0","3080","600","1600","0","0"
"8761","15644","665146","1203590","Kerndt Brothers Savings Bank","Lansing","IA","52151","9/30/2018","11/14/2018","NM","370 Main Street","KERNDT BANK SERVICES, INC.","6","0","0","2","1","Allamakee","","","1/14/1908","1/1/1934","11/20/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.kerndtbrothers.com","56046","37","8","0","1463","15519","0","1661","10108","3800","1710","2031","5661","12595","1453","1711"
"34644","15625","2610784","2610766","Key Community Bank","Inver Grove Heig","MN","55076","9/30/2018","11/14/2018","NM","5684 Bishop Avenue","INVER GROVE BANCSHARES, INC.","1","0","0","4","1","Dakota","33460","Minneapolis-St. Paul-Bloomington, MN-WI","5/20/1998","5/20/1998","2/29/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.keycommunitybank.com","735","0","0","0","0","0","0","0","0","0","246","489","0","0","0","246"
"17534","0","280110","1068025","KeyBank National Association","Cleveland","OH","44114","9/30/2018","11/14/2018","N","127 Public Square","KEYCORP","1199","0","1","4","0","Cuyahoga","17460","Cleveland-Elyria, OH","1/1/1849","1/16/1956","7/31/2017","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","0","www.key.com","30200701","20781","2879","11004","11232","1590471","532627","2275512","24656823","2250","7477","62574","100881","925949","241","9138"
"29691","3894","208972","0","KeySavings Bank","Wisconsin Rapids","WI","54494","9/30/2018","11/14/2018","SB","811 East Grand Avenue","","2","0","0","5","0","Wood","","","1/1/1920","2/12/1951","1/29/2018","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.keysavingsbank.com","22192","0","392","47","1162","4340","663","5952","9636","0","0","0","0","0","0","0"
"17993","12718","931944","1131367","Keystone Savings Bank","Marengo","IA","52301","9/30/2018","11/14/2018","NM","330 Western Avenue","KEYSTONE COMMUNITY BANCORPORATION","4","0","0","8","1","Iowa","","","4/27/1935","4/30/1959","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.ksbiowa.com","32797","0","421","654","127","3271","409","244","3419","0","85","1680","1613","17879","2995","85"
"8946","0","816751","0","Kindred State Bank","Kindred","ND","58051","9/30/2018","11/14/2018","NM","411 Elm Street","","1","0","0","2","1","Cass","22020","Fargo, ND-MN","12/1/1898","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.kindredstatebank.com","2361","0","0","0","0","380","0","0","0","0","831","661","419","70","0","831"
"18900","13923","909541","1098282","King Southern Bank","Chaplin","KY","40012","9/30/2018","11/14/2018","SM","5916 Lawrenceburg Road","KING BANCORP, INC.","5","0","0","4","1","Nelson","","","1/19/1920","9/26/1963","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","www.kingsouthernbank.com","12401","0","0","0","8","62","1444","0","1323","0","0","0","108","5858","3598","0"
"19447","0","809940","1133633","Kingsley State Bank","Kingsley","IA","51028","9/30/2018","11/14/2018","NM","1 East Second Street","KINGSLEY BANC CORP","3","0","0","2","1","Plymouth","43580","Sioux City, IA-NE-SD","1/1/1883","6/11/1965","3/3/2009","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","http://www.kingsleybank.com","40802","390","324","36","207","4367","308","310","887","1126","2170","4193","2953","23325","206","3296"
"6616","14059","966722","2246400","Kingston National Bank","Kingston","OH","45644","9/30/2018","11/14/2018","N","2 North Main Street","KINGSTON BANCSHARES, INC.","7","0","0","2","0","Ross","","","1/1/1909","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.kingstonnationalbank.com","65166","0","165","408","1214","14411","941","9943","13868","0","742","1943","1346","14339","5846","963"
"29486","3534","440978","0","Kingstree Federal Savings and Loan Association","Kingstree","SC","29556","9/30/2018","11/14/2018","SA","101 East Mill Street","","1","0","0","5","0","Williamsburg","","","1/1/1926","7/29/1936","7/21/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","","4603","0","0","0","0","0","0","0","0","843","263","528","256","1963","750","1106"
"3805","0","489249","3674710","Kinmundy Bank","Kinmundy","IL","62854","9/30/2018","11/14/2018","SM","Second And Madison Streets","SOUTH CENTRAL BANCORP, INC.","1","0","0","8","0","Marion","","","2/2/1902","1/1/1934","11/1/2016","Stock","0","0","FED","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.kinmundybank.com","6801","0","0","0","0","0","0","0","0","650","348","1218","1582","2902","101","998"
"20156","9266","67151","1136269","Kirkpatrick Bank","Edmond","OK","73013","9/30/2018","11/14/2018","NM","15 East 15th Street","AMERICAN BANCORP OF OKLAHOMA, INC.","7","0","1","4","1","Oklahoma","36420","Oklahoma City, OK","3/23/1970","3/23/1970","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.kirkpatrickbank.com","175407","0","2086","38928","14894","34921","10927","0","0","2674","15101","26084","8925","20867","0","17775"
"21928","0","908450","1843558","Kirkwood Bank & Trust Co.","Bismarck","ND","58503","9/30/2018","11/14/2018","NM","2911 N. 14th St., Suite 101","KIRKWOOD BANCORPORATION CO.","4","0","0","4","0","Burleigh","13900","Bismarck, ND","2/18/1975","2/18/1975","9/12/2007","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.kirkwoodbank.com","34432","0","0","0","480","11474","2140","392","5363","0","775","3125","4084","6599","0","775"
"58806","0","3720336","1843558","Kirkwood Bank of Nevada","Las Vegas","NV","89147","9/30/2018","11/14/2018","NM","4730 S Fort Apache Rd, # 180","KIRKWOOD BANCORPORATION CO.","2","0","0","4","0","Clark","29820","Las Vegas-Henderson-Paradise, NV","6/2/2008","6/2/2008","9/23/2015","Stock","0","0","FDIC","DIF","San Francisco","KANSAS CITY","Phoenix","San Francisco","Western","West","0","1","http://www.kirkwoodbanknv.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14969","11077","600419","1141889","Kish Bank","Belleville","PA","17004","9/30/2018","11/14/2018","NM","4255 East Main Street","KISH BANCORP, INC.","15","0","0","4","0","Mifflin","","","1/1/1927","1/1/1934","12/28/2013","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.kishbank.com","132924","0","0","0","0","3425","744","1672","6714","6255","8684","23376","41135","40919","0","10802"
"6161","10943","584377","2603991","Kitsap Bank","Port Orchard","WA","98366","9/30/2018","11/14/2018","NM","619 Bay Street","OLYMPIC BANCORP, INC.","22","0","0","4","1","Kitsap","14740","Bremerton-Silverdale, WA","8/8/1908","1/1/1934","9/18/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","www.kitsapbank.com","324159","12002","3","0","0","0","28912","23567","72684","29807","4982","15612","10407","85896","40287","8985"
"3286","0","556459","1104325","Kleberg  Bank, N.A.","Kingsville","TX","78363","9/30/2018","11/14/2018","N","100 East Kleberg Avenue","KLEBERG AND COMPANY BANKERS, INC.","5","0","0","4","1","Kleberg","","","1/1/1926","1/1/1934","1/1/2014","Stock","0","1","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.Klebergbank.com","115972","0","0","0","0","15079","18021","2729","31895","0","0","386","10782","18830","18250","0"
"1414","0","303550","1123915","KleinBank","Chaska","MN","55318","9/30/2018","11/14/2018","NM","301 Chestnut Street","KLEIN FINANCIAL, INC.","20","0","0","4","1","Carver","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1925","1/1/1934","8/29/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.kleinbank.com","710589","414","241","0","0","93395","159338","69101","240186","6276","5387","22342","31731","73023","9155","6668"
"8386","0","803957","1126671","KodaBank","Drayton","ND","58225","9/30/2018","11/14/2018","NM","104 South Main Street","KODA BANCOR, INC.","4","0","1","2","1","Pembina","","","4/1/1916","1/1/1934","6/4/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.kodabank.com","19860","0","0","0","406","3770","1464","423","379","2275","754","3987","2339","4063","0","964"
"29901","4295","428471","0","Kopernik Bank","Baltimore","MD","21231","9/30/2018","11/14/2018","SB","2101 Eastern Avenue","","4","0","0","5","0","Baltimore City","12580","Baltimore-Columbia-Towson, MD","4/4/1924","8/13/1985","10/1/2017","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.kopernikbank.com","28","0","23","0","0","0","0","0","5","0","0","0","0","0","0","28"
"18892","0","995955","2741307","Kress National Bank","Kress","TX","79052","9/30/2018","11/14/2018","N","W 4th Street And Us Hwy 87","KRESS NATIONAL BANCSHARES, INC.","1","0","0","2","1","Swisher","","","9/17/1963","9/17/1963","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","WWW.KNBKRESS.COM","9875","56","252","15","95","3918","0","0","0","499","858","2068","1843","271","0","1357"
"29771","4066","416674","2155276","KS Bank, Inc.","Smithfield","NC","27577","9/30/2018","11/14/2018","SB","1031 Brightleaf Boulevard","KS BANCORP, INC.","10","0","0","4","0","Johnston","39580","Raleigh, NC","1/1/1924","4/11/1960","7/1/2015","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","www.KSBankinc.com","62876","0","174","133","1997","29794","0","4988","15664","0","1189","0","235","6780","1922","1189"
"19899","8990","160959","1139363","KS StateBank","Manhattan","KS","66502","9/30/2018","11/14/2018","NM","1010 Westloop Pl","MANHATTAN BANKING CORPORATION","7","0","1","4","1","Riley","31740","Manhattan, KS","1/21/1969","1/21/1969","1/1/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://ksstate.bank","346052","0","0","21","0","772","0","0","0","8421","44440","109113","106793","76192","300","53090"
"16423","0","26457","1053339","La Monte Community Bank","La Monte","MO","65337","9/30/2018","11/14/2018","NM","201 East Front Street","COUNTRY AGENCIES & INVESTMENTS, INC.","1","0","0","2","0","Pettis","","","5/18/1946","5/18/1946","4/1/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.lamontecommunitybank.com","6201","0","0","0","0","0","0","0","0","499","4719","983","0","0","0","5218"
"12410","0","956134","1926228","La Salle State Bank","La Salle","IL","61301","9/30/2018","11/14/2018","NM","654 First Street","LSBANCORP, INC.","3","0","0","4","1","La Salle","","","8/21/1894","1/1/1934","6/29/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.elsb.com","62179","0","279","0","0","5463","3220","2368","6980","12596","998","2107","3172","20292","4704","8809"
"17068","12384","483751","1057784","Labette Bank","Altamont","KS","67330","9/30/2018","11/14/2018","NM","Fourth And Huston","LABETTE COUNTY BANKSHARES, INC.","11","0","0","2","0","Labette","","","1/15/1915","12/21/1951","12/12/2011","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","www.labettebank.com","95778","0","0","8","24","715","0","53","308","3799","21490","36961","21127","10605","688","25289"
"28983","2722","686570","0","Ladysmith Federal Savings and Loan Association","Ladysmith","WI","54848","9/30/2018","11/14/2018","SA","119 West 4th Street North","","1","0","0","5","0","Rusk","","","6/1/1934","10/13/1934","7/7/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.ladysmithfederal.com","6894","0","0","0","0","1456","0","0","0","401","1286","893","910","1948","0","1486"
"11106","12250","140018","1117129","Lafayette Ambassador Bank","Bethlehem","PA","18017","9/30/2018","11/14/2018","SM","2005 City Line Road","FULTON FINANCIAL CORPORATION","21","0","0","4","0","Lehigh","10900","Allentown-Bethlehem-Easton, PA-NJ","8/22/1922","1/1/1934","5/19/2017","Stock","0","1","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","0","www.lafambank.com","322121","0","0","0","678","134176","3447","57548","106896","9500","0","0","6013","3863","0","100"
"16396","0","535931","0","Lafayette State Bank","Mayo","FL","32066","9/30/2018","11/14/2018","NM","340 West Main Street","","4","0","0","2","0","Lafayette","","","4/2/1946","4/2/1946","2/22/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Gainesville","Atlanta","Southern","Southeast","0","1","www.lafayettestatebank.com","7548","2","0","0","0","5408","394","0","0","0","0","0","0","1430","314","0"
"1390","13604","987053","1142989","Lake Area Bank","Lindstrom","MN","55045","9/30/2018","11/14/2018","NM","12790 First Avenue North","WASECA BANCSHARES, INC.","5","0","0","4","1","Chisago","33460","Minneapolis-St. Paul-Bloomington, MN-WI","10/22/1915","1/1/1934","2/16/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.lakeareabank.com","60485","0","0","0","0","2069","0","7450","5303","2994","2613","3871","2399","24108","9678","2613"
"10989","0","269058","4035943","Lake Central Bank","Annandale","MN","55302","9/30/2018","11/14/2018","NM","40 Chestnut Street West","LAKE CENTRAL FINANCIAL, INC.","2","0","0","4","1","Wright","33460","Minneapolis-St. Paul-Bloomington, MN-WI","8/15/1893","1/1/1934","1/1/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.lakecentralbank.com","58772","0","0","0","0","6608","6990","6648","11640","0","4010","614","1739","9881","10642","4009"
"13102","8964","874845","1208906","Lake City Bank","Warsaw","IN","46581","9/30/2018","11/14/2018","SM","202 East Center Street","LAKELAND FINANCIAL CORPORATION","51","1","0","4","0","Kosciusko","","","1/1/1872","1/1/1934","12/31/2015","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.lakecitybank.com","570570","1","0","0","0","38976","84750","33455","160542","4658","2558","14324","44800","110115","76391","3113"
"29049","2828","890078","0","Lake City Federal Bank","Lake City","MN","55041","9/30/2018","11/14/2018","SA","201 East Marion Street","","1","0","0","5","0","Wabasha","40340","Rochester, MN","7/1/1934","10/26/1934","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.lcfederal.com","7189","0","8","67","0","3615","0","0","0","0","40","233","200","3026","0","0"
"8193","11639","30650","1125085","Lake Community Bank","Long Lake","MN","55356","9/30/2018","11/14/2018","NM","1964 West Wayzata Boulevard","TYSAN CORPORATION, THE","1","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","8/19/1905","1/1/1934","9/1/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.lcbankmn.com","16868","92","0","0","0","3051","2736","1706","1955","0","0","0","896","5616","816","0"
"17122","0","706450","1142868","Lake Country Community Bank","Morristown","MN","55052","9/30/2018","11/14/2018","NM","111 Division Street","MORRISTOWN HOLDING COMPANY","2","0","0","8","0","Rice","","","5/2/1928","7/1/1952","5/24/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.lccbank.com","3971","0","0","344","2002","355","974","0","0","0","0","0","0","296","0","0"
"15443","9141","1015850","2360043","Lake Elmo Bank","Lake Elmo","MN","55042","9/30/2018","11/14/2018","NM","11465 39th Street North","LAKE ELMO BANCSHARES, INC.","7","0","0","4","1","Washington","33460","Minneapolis-St. Paul-Bloomington, MN-WI","8/1/1911","12/19/1936","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.lakeelmobank.com","80505","3684","3748","75","0","18174","3757","0","0","6911","6420","10494","8365","18877","0","10770"
