cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,IDdepsam,IDdepsmb,DEPSMRA,DEPSMRN,NTRCDSMJ,IDdeplam,IDdeplgb,DEPLGRA,DEPLGRN,TRNNIA,TRNNIN,NTRTMLGJ
"1047","13079","496845","1099195","Bank & Trust Company","Litchfield","IL","62056","9/30/2018","11/14/2018","NM","401 North Madison Street","LBT BANCSHARES, INC.","7","0","0","4","0","Montgomery","","","9/1/1902","1/1/1934","12/31/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.banktr.com","201644","15072","12406","354","99676","46552","79","1084","4","","","16180"
"13816","0","142049","1204092","Bank 1st","West Union","IA","52175","9/30/2018","11/14/2018","SM","115 North Vine Street","FNB BANSHARES, INC.","3","0","0","2","1","Fayette","","","1/1/1934","1/31/1934","12/28/2012","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.bank1stia.com","60821","5123","9146","418","25926","33273","50","252","1","","","4574"
"11521","0","64552","3045721","Bank 2","Oklahoma City","OK","73108","9/30/2018","11/14/2018","SM","909 South Meridian Avenue","CHICKASAW BANC HOLDING COMPANY","1","0","0","4","0","Oklahoma","36420","Oklahoma City, OK","1/1/1903","1/1/1934","7/11/2018","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bank2.bank","102239","3586","3407","67","41423","59693","58","601","2","","","5992"
"8560","9178","634544","1060047","Bank 21","Carrollton","MO","64633","9/30/2018","11/14/2018","NM","One West Washington Avenue","KNOTT HOLDING COMPANY, INC.","5","0","0","4","1","Carroll","","","8/12/1912","1/1/1934","1/22/2016","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.bank21.com","83224","8024","4847","339","40902","19720","37","0","0","","","2269"
"29087","2889","955977","0","BANK 34","Alamogordo","NM","88310","9/30/2018","11/14/2018","SA","500 10th Street","","5","0","1","4","0","Otero","","","8/1/1934","11/2/1934","12/18/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","http://www.bank34.com","144077","5686","8109","313","65841","100133","173","378","1","","","8026"
"4147","52452","18854","3256134","Bank 7","Oklahoma City","OK","73116","9/30/2018","11/14/2018","SM","1039 Nw 63rd Street","BANK7 CORP","9","0","1","4","0","Oklahoma","36420","Oklahoma City, OK","5/6/1901","1/1/1934","3/7/2014","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bank7.com","344799","10795","3171","119","149261","317767","373","0","0","","","54468"
"5304","10916","594947","1208009","Bank First National","Manitowoc","WI","54220","9/30/2018","11/14/2018","N","402 North Eighth Street","BANK FIRST NATIONAL CORPORATION","18","0","0","4","0","Manitowoc","","","1/1/1894","1/1/1934","10/15/2018","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.bankfirstnational.com","901379","71620","56821","2883","335459","525206","787","5586","18","","","57555"
"8941","15932","812557","4932798","Bank Forward","Hannaford","ND","58448","9/30/2018","11/14/2018","NM","390 Wheat St","BANK FORWARD EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","13","0","1","2","1","Griggs","","","9/5/1927","1/1/1934","2/25/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","WWW.BANKFORWARD.COM","285342","20684","21945","925","120726","138215","219","1709","6","","","17738"
"33686","0","790105","0","Bank Hapoalim B.M.","New York","NY","10036","9/30/2018","11/14/2018","OI","1120 Avenue Of The Americas","","1","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1921","11/25/1974","4/3/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","2669696","","0","","","370357","255","0","0","0","0",""
"16604","9993","539032","1082209","Bank Independent","Sheffield","AL","35660","9/30/2018","11/14/2018","SM","710 South Montgomery Avenue","BANCINDEPENDENT, INCORPORATED","27","0","0","4","0","Colbert","22520","Florence-Muscle Shoals, AL","8/2/1947","8/2/1947","2/24/2011","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.bibank.com","907934","75729","54381","2606","356699","336456","551","6195","18","","","54164"
"14521","13639","187947","1202762","Bank Iowa","West Des Moines","IA","50266","9/30/2018","11/14/2018","SM","1150 Jordan Creek Parkway","BANK IOWA CORPORATION","25","0","0","2","1","Dallas","19780","Des Moines-West Des Moines, IA","3/7/1923","6/28/1934","1/1/2012","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.bankiowa.bank","658356","48877","41668","1790","256759","368165","463","2221","8","","","114075"
"19842","0","101019","1232536","Bank Leumi USA","New York","NY","10017","9/30/2018","11/14/2018","NM","579 Fifth Avenue","BANK LEUMI LE-ISRAEL B.M.","6","1","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","7/22/1968","7/22/1968","10/1/2010","Stock","0","1","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","http://www.leumiusa.com","1114458","11130","814","57","668272","4374109","2557","0","0","","","1001435"
"5170","0","45551","1203714","Bank Midwest","Spirit Lake","IA","51360","9/30/2018","11/14/2018","SM","1525 18th Street","GOODENOW BANCORPORATION","11","0","1","2","0","Dickinson","","","1/1/1887","1/1/1934","12/31/2017","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","bankmidwest.com","566124","32666","21978","1757","214936","222126","150","1053","3","","","22731"
"16601","12437","645157","1870022","Bank Northwest","Hamilton","MO","64644","9/30/2018","11/14/2018","NM","201 South Davis Street","CALDWELL COUNTY BANCSHARES, INC.","6","0","0","2","1","Caldwell","28140","Kansas City, MO-KS","8/4/1945","8/4/1947","8/1/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","http://www.banknw.com","85892","7940","3024","135","29242","47295","71","546","2","","","3477"
"11782","0","213538","0","Bank of Abbeville & Trust Company","Abbeville","LA","70510","9/30/2018","11/14/2018","NM","123 Concord Street","","3","0","0","4","0","Vermilion","29180","Lafayette, LA","3/14/1894","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.bankofabbeville.com","94893","6071","8337","208","37928","43706","68","406","1","","","7473"
"13290","0","452104","0","Bank of Akron","Akron","NY","14001","9/30/2018","11/14/2018","NM","46 Main Street","","5","0","0","4","0","Erie","15380","Buffalo-Cheektowaga-Niagara Falls, NY","1/1/1900","1/1/1934","4/25/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.bankofakron.com","207452","17996","8793","425","58804","71182","100","1346","3","","","19024"
"155","14550","986935","3194076","Bank of Alapaha","Alapaha","GA","31622","9/30/2018","11/14/2018","NM","245 Ne Railroad St.","ALAPAHA HOLDING COMPANY","4","0","0","2","0","Berrien","","","3/25/1905","1/1/1934","3/24/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.bankofalapaha.com","93595","7538","5093","383","48969","42002","74","342","1","","","12753"
"26689","0","564052","2029368","Bank of Alma","Alma","WI","54610","9/30/2018","11/14/2018","NM","211 Main Street","DAIRYLAND BANK HOLDING CORPORATION","4","0","1","4","0","Buffalo","","","6/20/1986","6/20/1986","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.bankofalma.net","78634","7617","10183","461","18541","32889","41","0","0","","","2052"
"25178","12449","1443266","1073757","Bank of America California, National Association","San Francisco","CA","94104","9/30/2018","11/14/2018","N","555 California Street","BANK OF AMERICA CORPORATION","1","0","0","5","0","San Francisco","41860","San Francisco-Oakland-Hayward, CA","5/18/1984","5/18/1984","9/16/2009","Stock","0","0","OCC","DIF","San Francisco","WASHINGTON","San Francisco","San Francisco","Western","Western","0","0","www.bankofamerica.com","5485000","406188","2371000","53046","0","3926000","9038","1000","3","","","0"
"3510","0","480228","1073757","Bank of America, National Association","Charlotte","NC","28202","9/30/2018","11/14/2018","N","100 North Tryon St","BANK OF AMERICA CORPORATION","4455","229","1","9","0","Mecklenburg","16740","Charlotte-Concord-Gastonia, NC-SC","10/17/1904","1/1/1934","1/1/2016","Stock","0","1","OCC","DIF","Atlanta","WASHINGTON","Charlotte","Richmond","Northeastern","Southeast","0","0","www.bankofamerica.com","582822000","66755507","43414000","4434027","30577000","766018000","478782","3888000","7148","","","19748000"
"8243","9803","31835","3664216","Bank of Anguilla","Anguilla","MS","38721","9/30/2018","11/14/2018","NM","130 Holland Street","PYRAMID FINANCIAL CORPORATION","5","0","0","2","0","Sharkey","","","1/1/1904","1/1/1934","5/29/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","http://www.bankofanguilla.com","58879","4681","3665","115","28141","47390","68","1877","4","","","23880"
"34120","14546","2390929","2454380","Bank of Ann Arbor","Ann Arbor","MI","48107","9/30/2018","11/14/2018","NM","125 South Fifth Avenue","ARBOR BANCORP, INC.","8","0","0","4","0","Washtenaw","11460","Ann Arbor, MI","1/16/1996","1/16/1996","1/6/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.bankofannarbor.com","550255","20556","7755","443","88688","818340","865","251","1","","","35482"
"33681","0","909000","0","Bank of Baroda","New York","NY","10016","9/30/2018","11/14/2018","OI","One Park Avenue","","1","0","0","9","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1908","2/22/1979","10/11/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","4833268","","391631","","","98729","51","0","0","0","0",""
"23123","10508","225559","1097249","Bank of Bartlett","Bartlett","TN","38134","9/30/2018","11/14/2018","SM","6281 Stage Road","WEST TENNESSEE BANCSHARES, INC.","8","0","0","4","0","Shelby","32820","Memphis, TN-MS-AR","5/19/1980","5/19/1980","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","0","1","http://www.bankofbartlett.com","235211","17590","8674","420","47230","71232","144","699","2","","","2624"
"16282","0","311144","2993722","Bank of Bearden","Bearden","AR","71720","9/30/2018","11/14/2018","NM","1 Second Street Nw","BEARDEN BANCSHARES, INC.","1","0","0","4","1","Ouachita","","","7/5/1945","7/5/1945","10/16/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","St. louis","Southern","Western","0","1","","20200","1398","1202","32","8315","28126","30","0","0","","","4134"
"18930","14049","302030","1138272","Bank of Belle Glade","Belle Glade","FL","33430","9/30/2018","11/14/2018","NM","108 Southeast Avenue D","BELLE GLADE BANK CORPORATION","1","0","0","7","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","11/14/1963","11/14/1963","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","http://www.bankofbelleglade.com","36005","2520","1189","41","2283","54736","73","0","0","","","294"
"58114","0","3374403","4421564","Bank of Belleville","Belleville","IL","62220","9/30/2018","11/14/2018","NM","215 South Illinois Street","BELLEVILLE BANCORP, INC.","1","0","0","4","0","Saint Clair","41180","St. Louis, MO-IL","11/4/2005","11/4/2005","8/10/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.bankofbelleville.com","109105","3516","1856","83","56940","46410","84","0","0","","","3353"
"8595","13240","348159","4459754","Bank of Bennington","Bennington","NE","68007","9/30/2018","11/14/2018","SM","12212 North 156th Street","BBIG HOLDINGS, LLC","4","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","1/28/1928","1/1/1934","4/27/2016","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.bankbenn.com","57210","4494","2990","290","9624","48131","60","0","0","","","2009"
"15817","0","659640","0","Bank of Benoit","Benoit","MS","38725","9/30/2018","11/14/2018","NM","28-30 Main Street","","1","0","0","2","0","Bolivar","","","1/1/1904","5/6/1941","5/29/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","","8797","679","0","0","3070","4358","10","0","0","","","3611"
"16959","0","572347","1061316","Bank of Billings","Billings","MO","65610","9/30/2018","11/14/2018","NM","104 N E Elm Street","FIRST MIAMI BANCSHARES, INC.","2","0","0","4","0","Christian","44180","Springfield, MO","3/14/1889","12/1/1950","7/30/2012","Stock","0","0","FDIC","DIF","Kansas City","DALLAS","Springfield Mo","St. louis","Western","West","0","1","www.thebankofbillings.com","36125","3642","418","44","8506","12200","12","0","0","","","500"
"59074","0","4536084","0","Bank of Bird-in-Hand","Bird In Hand","PA","17505","9/30/2018","11/14/2018","NM","309 North Ronks Road","","3","0","0","2","0","Lancaster","29540","Lancaster, PA","11/29/2013","11/29/2013","3/1/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","www.bihbank.com","148969","6258","2325","70","70455","111946","166","254","1","","","15389"
"32722","14522","1421161","1471849","Bank of Blue Valley","Overland Park","KS","66213","9/30/2018","11/14/2018","SM","11935 Riley Street","BLUE VALLEY BAN CORP.","5","0","0","4","0","Johnson","28140","Kansas City, MO-KS","12/18/1989","12/18/1989","8/22/2015","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.bankbv.com","290284","18275","15979","682","76165","302150","335","305","1","","","16390"
"10883","0","695947","3917873","Bank of Bluffs","Bluffs","IL","62621","9/30/2018","11/14/2018","NM","115 N. Bluffs St.","SCOTT MORGAN BANCORP, INC.","2","0","0","2","1","Scott","","","8/3/1893","1/1/1934","7/8/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.bankofbluffs.com","33576","2919","2809","96","13082","10691","18","727","2","","","1963"
"34397","0","2535560","2535579","Bank of Bolivar","Bolivar","MO","65613","9/30/2018","11/14/2018","NM","495 S. Springfield Avenue","BOLIVAR BANCSHARES, INC","5","0","0","4","0","Polk","44180","Springfield, MO","4/16/1997","4/16/1997","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","bankofbolivarmo.com","183979","15934","8098","302","65279","55470","92","282","1","","","9544"
"6137","15392","759625","0","Bank of Botetourt","Buchanan","VA","24066","9/30/2018","11/14/2018","NM","19747 Main Street","","12","0","0","4","0","Botetourt","40220","Roanoke, VA","9/27/1899","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","http://www.bankofbotetourt.com","271895","22425","40925","1119","152448","65168","131","6220","17","","","30021"
"57952","0","3308529","3308510","Bank of Bozeman","Bozeman","MT","59718","9/30/2018","11/14/2018","NM","875 Harmon Stream Boulevard","BOZEMAN BANCORP, INC.","1","0","0","4","0","Gallatin","","","4/15/2005","4/15/2005","3/12/2018","Stock","0","0","FDIC","DIF","San Francisco","KANSAS CITY","Billings","Minneapolis","Western","West","0","1","www.bankofbozeman.com","39189","2255","1177","49","14780","25700","63","0","0","","","7605"
"57102","0","3042234","2112439","Bank of Brenham, National Association","Brenham","TX","77833","9/30/2018","11/14/2018","N","501 South Austin Street","INDUSTRY BANCSHARES, INC.","1","0","0","7","0","Washington","","","8/7/2001","8/7/2001","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","0","http://www.bankofbrenham.com","154411","5116","10945","207","92767","167048","178","3035","11","","","93798"
"5605","0","351131","1079236","Bank of Brewton","Brewton","AL","36426","9/30/2018","11/14/2018","NM","102 Belleville Avenue","REPTON SUPPLY COMPANY, INC.","2","0","0","8","0","Escambia","","","8/1/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.bankofbrewton.com","26530","2036","240","18","3844","13553","21","0","0","","","0"
"2224","13855","17950","1122310","Bank of Bridger, National Association","Bridger","MT","59014","9/30/2018","11/14/2018","N","101 South Main Street","BRIDGER COMPANY, THE","10","0","1","2","0","Carbon","13740","Billings, MT","5/1/1906","1/1/1934","1/20/2017","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.bankofbridger.com","264844","19068","9537","397","54470","173910","245","1828","4","","","34200"
