cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,sc,scus,scust,scage,scmuni,SCDOMO,idscod,sccmmb,scabs,scsfp,scodot,scford,IDSCEQ,sceq,SCEQFV,idahta,scres,scpledge,scmtgbk,idscgtpc,scgty,scodpc,idsccmo,sccol,scodpi,idsccmt,sccmpt,sccmot,scha,scaf,scrdebt,scsnhaa,scsnhaf,trade,idtrrval,trlreval
"12298","0","370954","2591267","The Cowboy Bank of Texas","Maypearl","TX","76064","9/30/2018","11/14/2018","NM","100 Main Street","MAYPEARL BANCSHARES, INC.","1","0","0","4","1","Ellis","19100","Dallas-Fort Worth-Arlington, TX","1/1/1930","1/1/1934","10/31/2007","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.cowboybank.com","13391","12436","4","12432","955","0","0","0","0","0","0","0","0","0","0","","","13300","2142","2142","2142","0","0","0","0","0","0","0","0","13391","13386","0","0","0","0","0"
"13341","11371","362717","1071726","The Croghan Colonial Bank","Fremont","OH","43420","9/30/2018","11/14/2018","SM","323 Croghan Street","CROGHAN BANCSHARES, INC.","17","0","0","4","0","Sandusky","","","7/25/1888","1/1/1934","12/7/2013","Stock","0","1","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","https://www.croghan.com","158622","57104","0","57104","92042","9476","0","0","9476","0","0","0","0","0","0","","","102777","45061","3295","3295","0","29277","29277","0","12489","0","12489","0","158622","158616","0","0","0","0","0"
"17589","0","1011852","0","The Culbertson Bank","Culbertson","NE","69024","9/30/2018","11/14/2018","NM","318 Taylor St","","1","0","0","2","0","Hitchcock","","","9/1/1886","4/27/1956","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","","7086","6395","397","5998","691","0","0","0","0","0","0","0","0","0","0","","","1360","0","0","0","0","0","0","0","0","0","0","7086","0","7086","100","99","0","0","0"
"5033","11837","47247","3726196","The Dart Bank","Mason","MI","48854","9/30/2018","11/14/2018","NM","368 South Park Street","DART FINANCIAL CORPORATION","4","0","0","4","0","Ingham","29620","Lansing-East Lansing, MI","5/1/1925","1/1/1934","7/1/2008","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.dartbank.com","38311","19752","0","19752","18559","0","0","0","0","0","0","0","0","0","0","","","18863","17663","16768","16768","0","895","895","0","0","0","0","40","38271","38312","0","0","188","0","45"
"7025","15381","236603","2263331","The Delaware National Bank of Delhi","Delhi","NY","13753","9/30/2018","11/14/2018","N","124 Main Street","DELHI BANK CORP.","4","0","0","8","0","Delaware","","","1/1/1839","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.dnbd.bank","71143","61737","0","61737","9352","54","54","0","0","0","0","0","0","0","0","","","40463","33917","20418","20418","0","13499","13445","54","0","0","0","2107","69036","71143","2000","1978","0","0",""
"15305","12004","869551","1058286","The Denison State Bank","Holton","KS","66436","9/30/2018","11/14/2018","NM","421 New York Avenue","DENISON BANCSHARES, INC. OF HOLTON","5","0","0","2","1","Jackson","45820","Topeka, KS","1/1/1901","11/19/1935","2/22/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.dsbks.com","95903","49150","0","49150","46753","0","0","0","0","0","0","0","0","0","0","","","73116","32877","4502","4502","0","28375","28375","0","0","0","0","0","95903","95903","340","327","0","0",""
"12425","0","981350","0","The Dickinson County Bank","Enterprise","KS","67441","9/30/2018","11/14/2018","NM","101 South Factory Street","","1","0","0","8","1","Dickinson","","","6/2/1894","1/1/1934","2/6/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.dcbonline.net","720","9","0","9","711","0","0","0","0","0","0","0","0","0","0","","","502","9","9","9","0","0","0","0","0","0","0","454","266","720","0","0","0","0","0"
"9888","10146","56717","2065432","The Dime Bank","Honesdale","PA","18431","9/30/2018","11/14/2018","NM","820-822 Church Street","DIMECO, INC","8","0","0","4","0","Wayne","","","1/1/1906","1/1/1934","7/9/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.thedimebank.com","107044","65703","0","65703","32846","8495","0","0","0","0","8495","0","0","0","0","","","83008","54772","16508","16508","0","26250","26250","0","12014","0","12014","0","107044","107043","0","0","0","0",""
"17959","0","63050","0","The Dolores State Bank","Dolores","CO","81323","9/30/2018","11/14/2018","NM","101 South 6th Street","","4","0","0","8","0","Montezuma","","","1/5/1959","1/5/1959","8/4/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","mydsb.com","67716","33242","4984","28258","34465","9","9","0","0","0","0","0","0","0","0","","","17580","14831","14822","14822","0","9","0","9","0","0","0","0","67716","67717","0","0","0","0",""
"11891","0","753856","2126669","The Donley County State Bank","Clarendon","TX","79226","9/30/2018","11/14/2018","NM","201 South Kearney","DONLEY COUNTY BANCSHARES, INC.","1","0","0","2","1","Donley","","","1/1/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","donleybank.com","13820","9273","982","8291","4547","0","0","0","0","0","0","0","0","0","0","","","10057","504","504","504","0","0","0","0","0","0","0","13820","0","13820","0","0","0","0",""
"16125","0","775054","3189894","The Eastern Colorado Bank","Cheyenne Wells","CO","80810","9/30/2018","11/14/2018","NM","10 South First Street","WEED INVESTMENT GROUP, INC.","6","0","1","2","1","Cheyenne","","","3/1/1944","3/1/1944","7/13/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.yourfriendlybank.com","86817","21984","0","21984","64833","0","0","0","0","0","0","0","0","0","0","","","42464","20785","14052","14052","0","3398","3398","0","3335","342","2993","0","86817","86816","0","0","0","0",""
"13206","0","804815","4315999","The Edon State Bank Company of Edon, Ohio","Edon","OH","43518","9/30/2018","11/14/2018","NM","101 North Michigan Street","EDON BANCORP, INC.","1","0","0","2","1","Williams","","","1/1/1893","1/1/1934","2/1/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.edonstatebank.com","33468","31753","0","31753","1715","0","0","0","0","0","0","0","0","0","0","","","6852","0","0","0","0","0","0","0","0","0","0","24515","8953","33468","0","0","0","0",""
"13104","13385","16748","3105568","The Elberfeld State Bank","Elberfeld","IN","47613","9/30/2018","11/14/2018","SM","55 Main Street","ESB BANCORP, INC.","3","0","0","2","0","Warrick","21780","Evansville, IN-KY","7/25/1905","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","0","1","http://www.esbanc.com","21200","8247","0","8247","12953","0","0","0","0","0","0","0","0","0","0","","","0","7215","1790","1790","0","3515","3515","0","1910","316","1594","12953","8247","21199","0","0","0","0",""
"7493","0","425911","1116681","The Ephrata National Bank","Ephrata","PA","17522","9/30/2018","11/14/2018","N","31 East Main Street","HIBSHMAN TRUST FOR EPHRATA NATIONAL BANK STOCK, THE","17","0","0","2","0","Lancaster","29540","Lancaster, PA","3/17/1881","1/1/1934","11/5/2012","Stock","0","1","OCC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.epnb.com","300709","134284","0","134284","95059","44828","0","0","7747","0","37081","21164","5374","5374","0","","","63360","100794","46250","46250","0","54544","54544","0","0","0","0","0","300709","295335","0","0","0","0","0"
"28614","1954","336576","0","The Equitable Bank, S.S.B.","Wauwatosa","WI","53226","9/30/2018","11/14/2018","SB","2290 North Mayfair Road","","6","0","0","4","0","Milwaukee","33340","Milwaukee-Waukesha-West Allis, WI","1/1/1927","9/25/1936","3/31/2006","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","equitablebank.net","20545","1122","0","1122","19423","0","0","0","0","0","0","0","0","0","0","","","7146","1122","0","0","0","1122","1122","0","0","0","0","0","20545","20544","0","0","0","0",""
"29966","4440","910079","0","The Equitable Savings and Loan Company","Cadiz","OH","43907","9/30/2018","11/14/2018","NM","114 South Main Street","","1","0","0","5","0","Harrison","","","1/1/1898","1/16/1941","1/1/2018","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.equitablesavings.com","3127","3030","0","3030","0","80","0","0","0","0","80","0","17","17","0","","","1250","32","32","32","0","0","0","0","0","0","0","3110","17","3110","0","0","0","0",""
"12611","10962","372538","1133165","The Evangeline Bank and Trust Company","Ville Platte","LA","70586","9/30/2018","11/14/2018","NM","497 West Main Street","EVANGELINE BANCSHARES, INC.","8","0","0","4","0","Evangeline","","","1/1/1933","1/1/1934","11/6/2007","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.therealbank.com","111982","64830","1973","62857","47152","0","0","0","0","0","0","0","0","0","0","","","37967","58009","55651","55651","0","1844","1844","0","514","514","0","0","111982","111981","0","0","0","0",""
"10672","13904","316859","1133129","The Exchange Bank","Skiatook","OK","74070","9/30/2018","11/14/2018","NM","300 West Rogers","SKIATOOK BANCSHARES, INC.","3","0","0","4","0","Osage","46140","Tulsa, OK","6/1/1930","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","www.exb-ok.com","32972","18818","0","18818","13223","931","0","0","0","0","931","0","0","0","0","","","18116","3","3","3","0","0","0","0","0","0","0","101","32871","32971","0","0","0","0",""
"54","9285","672537","1079067","The Exchange Bank of Alabama","Altoona","AL","35952","9/30/2018","11/14/2018","NM","Sixth And Blount Streets","GADSDEN CORPORATION, THE","5","0","0","4","0","Etowah","23460","Gadsden, AL","3/10/1909","1/1/1934","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.exba.com","75542","44766","0","44766","30776","0","0","0","0","0","0","0","0","0","0","","","43046","41133","28324","28324","0","5829","5829","0","6980","6980","0","0","75542","75542","2000","1891","0","0","0"
"16094","0","362043","1203910","The Exchange State Bank","Springville","IA","52336","9/30/2018","11/14/2018","NM","253 Broadway","COUNTRY BANCORPORATION","2","0","0","2","0","Linn","16300","Cedar Rapids, IA","1/1/1934","9/22/1943","8/5/2009","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.exchangestatebank.net","13569","1109","0","1109","3542","8632","0","0","0","0","8632","286","0","0","0","","","2551","0","0","0","0","0","0","0","0","0","0","0","13569","13569","0","0","0","0",""
"14556","0","534859","2124816","The Exchange State Bank of St. Paul, Kansas","Saint Paul","KS","66771","9/30/2018","11/14/2018","NM","408 5th Street","SOUTHEAST KANSAS BANCSHARES, INC.","3","0","0","2","0","Neosho","","","9/26/1914","7/6/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","http://www.esbks.com","18034","10307","0","10307","7727","0","0","0","0","0","0","0","0","0","0","","","6349","9","9","9","0","0","0","0","0","0","0","18034","0","18034","800","794","0","0",""
"2068","15551","520423","0","The Fahey Banking Company","Marion","OH","43302","9/30/2018","11/14/2018","NM","127 North Main Street","","3","0","0","4","0","Marion","","","5/1/1865","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.faheybank.com","59131","43345","0","43345","11078","4708","0","0","0","0","4708","0","0","0","0","","","45368","43345","27310","27310","0","16035","16035","0","0","0","0","0","59131","59131","0","0","0","0",""
"3792","13544","640246","2107305","The Fairfield National Bank","Fairfield","IL","62837","9/30/2018","11/14/2018","N","220 East Main Street","FAIRFIELD BANCSHARES, INC.","3","0","0","4","0","Wayne","","","2/3/1903","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.fnbcommunitybank.com","179109","77894","0","77894","101215","0","0","0","0","0","0","0","0","0","0","","","54278","77057","49779","49779","0","27278","27278","0","0","0","0","0","179109","179108","0","0","0","0","0"
"1829","0","503547","2033440","The Fairmount State Bank","Fairmount","IN","46928","9/30/2018","11/14/2018","SM","101 North Main Street","FAIRMOUNT BANKING COMPANY","1","0","0","2","0","Grant","","","12/18/1902","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","FAIRMOUNTSTATEBANK.COM","8668","7258","7256","2","1410","0","0","0","0","0","0","0","0","0","0","","","5745","2","2","2","0","0","0","0","0","0","0","501","8167","8670","0","0","0","0",""
"3193","0","441050","0","The Falls City National Bank","Falls City","TX","78113","9/30/2018","11/14/2018","N","Highway 181 And Mavrick","","3","0","0","7","0","Karnes","","","3/23/1907","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.fcnb.net","177244","135434","0","135434","41810","0","0","0","0","0","0","0","0","0","0","","","80939","104508","9259","9259","0","86282","86282","0","8967","5320","3647","177244","0","177244","2500","2341","0","0",""
"4748","53500","458553","1055717","The Farmers  Bank of Osborne","Osborne","KS","67473","9/30/2018","11/14/2018","NM","102 West Main Street","OSBORNE INVESTMENTS, INC.","2","0","0","2","1","Osborne","","","4/1/1901","1/1/1934","1/10/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.farmersbankofosborne.com","14733","2927","198","2729","9548","2258","0","0","0","0","2258","0","0","0","0","","","8141","716","716","716","0","0","0","0","0","0","0","9498","5235","14733","0","0","0","0",""
"16216","13011","677644","1099672","The Farmers & Merchants Bank","Stuttgart","AR","72160","9/30/2018","11/14/2018","SM","708 South Main Street","FARMERS AND MERCHANTS BANKSHARES, INC.","19","0","0","2","0","Arkansas","","","1/2/1945","1/2/1945","11/30/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","www.mebanking.com","227631","136312","0","136312","88240","3079","0","0","0","0","3079","0","0","0","0","","","158833","0","0","0","0","0","0","0","0","0","0","645","226986","227631","0","0","0","0","0"
"1480","9136","70058","1119516","The Farmers & Merchants Bank","Dyer","TN","38330","9/30/2018","11/14/2018","NM","110 South Main Street","DYER F & M BANCSHARES, INC.","4","0","0","7","1","Gibson","","","4/9/1895","1/1/1934","5/6/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","0","1","www.dyerfmbank.com","51370","34216","0","34216","17107","47","0","0","47","0","0","0","0","0","0","","","19773","23887","16927","16927","0","6305","6305","0","655","655","0","0","51370","51369","102","96","0","0",""
"1745","0","291732","0","The Farmers & Merchants Bank","Waterloo","AL","35677","9/30/2018","11/14/2018","NM","320 Main St","","2","0","0","2","0","Lauderdale","22520","Florence-Muscle Shoals, AL","7/1/1914","1/1/1934","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","","67028","20858","0","20858","46170","0","0","0","0","0","0","0","0","0","0","","","21257","3012","3012","3012","0","0","0","0","0","0","0","0","67028","67028","0","0","0","0",""
"15779","0","574949","3444203","The Farmers & Merchants Bank","Berlin","WI","54923","9/30/2018","11/14/2018","SM","123 W Huron Street","KUJAWA FAMILY HOLDINGS, INC.","2","0","0","4","0","Green Lake","","","12/2/1940","12/2/1940","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","http://www.fmberlin.com","38656","6829","0","6829","29877","1950","0","0","0","0","1950","0","0","0","0","","","7605","927","927","927","0","0","0","0","0","0","0","0","38656","38656","0","0","0","0",""
"8640","0","954158","1135039","The Farmers & Merchants Bank of North Dakota","Tolna","ND","58380","9/30/2018","11/14/2018","NM","101 N. Main Street","TOLNA BANCORP, INC.","3","0","0","2","1","Nelson","","","8/1/1917","1/1/1934","3/29/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.fmbnd.com","30236","20485","0","20485","9722","0","0","0","0","0","0","0","29","29","0","","","5140","19485","19485","19485","0","0","0","0","0","0","0","9722","20514","30207","0","0","0","0",""
"5969","9553","214414","1134630","The Farmers & Merchants State Bank","Archbold","OH","43502","9/30/2018","11/14/2018","NM","307-11 Defiance Street","FARMERS & MERCHANTS BANCORP, INC.","25","0","1","4","0","Fulton","45780","Toledo, OH","4/1/1897","1/1/1934","12/13/2013","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","http://www.fm.bank","162998","131138","20770","110368","31860","0","0","0","0","0","0","0","0","0","0","","","81174","34600","18411","18411","0","16189","16189","0","0","0","0","0","162998","162998","0","0","0","0","0"
