cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,Lnrenr4,Lnrenr1,Lnrenr2,Lnrenr3,Lnci4,Lnci1,Lnci2,Lnci3,Lnreag4,Lnreag1,Lnreag2,Lnreag3,Lnag4,Lnag1,Lnag2,Lnag3,Lnrenr4N,Lnrenr1N,Lnrenr2N,Lnrenr3N,Lnci4N,Lnci1N,Lnci2N,Lnci3N,Lnreag4N,Lnreag1N,Lnreag2N,Lnreag3N,Lnag4N,Lnag1N,Lnag2N,Lnag3N
"16889","10976","1017939","1249347","United Community Bank","Blairsville","GA","30512","9/30/2018","11/14/2018","NM","177 Highway 515 East","UNITED COMMUNITY BANKS, INC.","145","0","1","4","0","Union","","","3/1/1950","3/1/1950","1/1/2018","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","0","www.ucbi.com","896900","28910","155613","712377","459426","91173","99869","268384","29562","4726","14063","10773","4440","1877","984","1579","3958","634","1332","1992","6888","4612","1208","1068","313","138","128","47","100","84","10","6"
"11603","11010","54049","3682537","United Community Bank","Poynette","WI","53955","9/30/2018","11/14/2018","NM","105 South Main Street","UNITED CITIZENS 401(K) SAVINGS PLAN","4","0","0","4","0","Columbia","31540","Madison, WI","1/1/1894","1/1/1934","10/3/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.ucbwi.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10249","0","680055","1133781","United Community Bank of North Dakota","Leeds","ND","58346","9/30/2018","11/14/2018","NM","105 Central Avenue South","AMERICAN BANCOR, LTD.","4","0","0","2","0","Benson","","","1/1/1912","1/1/1934","7/13/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.ucbnd.bank","16166","631","4036","11499","21870","3360","5042","13468","17505","1162","6295","10048","19047","2609","5032","11406","79","15","31","33","219","118","53","48","114","33","47","34","185","95","47","43"
"57301","0","3070545","3260216","United Community Bank of West Kentucky, Inc.","Morganfield","KY","42437","9/30/2018","11/14/2018","NM","500 North Morgan Street","UNITED COMMUNITY BANCSHARES, INC.","4","0","0","2","0","Union","","","12/10/2001","12/10/2001","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","www.ucbwest.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"303","11755","425818","1071342","United Cumberland Bank","Whitley City","KY","42653","9/30/2018","11/14/2018","NM","47 South Main Street","MCCREARY BANCSHARES INC.","7","0","1","4","1","Mccreary","","","1/1/1906","1/1/1934","6/12/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.unitedcumberland.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8821","15672","328656","1126738","United Farmers State Bank","Adams","MN","55909","9/30/2018","11/14/2018","NM","15 4th Street Sw","ADAMS BANCSHARES, INC.","3","0","0","2","1","Mower","","","1/1/1914","1/1/1934","1/17/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.unitedfsb.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29566","3676","391575","0","United Fidelity Bank, fsb","Evansville","IN","47708","9/30/2018","11/14/2018","SA","18 Nw Fourth Street","","16","0","1","7","0","Vanderburgh","21780","Evansville, IN-KY","1/1/1931","3/21/1936","5/26/2017","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","2","1","www.unitedfidelity.com","17264","1513","5211","10540","6159","918","2105","3136","2419","269","760","1390","1418","127","865","426","111","19","46","46","61","36","15","10","23","14","6","3","13","6","6","1"
"32441","8266","809276","3828054","United Midwest Savings Bank, National Association","De Graff","OH","43318","9/30/2018","11/14/2018","N","101 South Main Street","MSB CAPITAL CORPORATION","5","0","1","4","0","Logan","","","5/5/1889","1/2/1986","6/18/2018","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.umwsb.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10567","0","842853","1128451","United Minnesota Bank","New London","MN","56273","9/30/2018","11/14/2018","NM","105 Central Avenue","CARLSON BANKSHARES, INC.","1","0","0","4","0","Kandiyohi","","","5/5/1890","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.umbnl.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21083","12014","544335","1081686","United Mississippi Bank","Natchez","MS","39120","9/30/2018","11/14/2018","NM","75 Melrose-Montebello Pkwy.","SOUTHWEST SECURITY, INC.","11","0","1","4","1","Adams","","","5/14/1973","5/14/1973","5/29/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.unitedmsbk.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35427","0","2914727","0","United National Bank","Cairo","GA","39828","9/30/2018","11/14/2018","N","722 N Broad St","","1","0","0","2","0","Grady","","","5/26/2000","5/26/2000","7/13/2007","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://www.unbonline.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23373","10769","70218","0","United Orient Bank","New York","NY","10038","9/30/2018","11/14/2018","NM","10 Chatham Square","","2","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","4/9/1981","4/9/1981","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","","13549","0","1043","12506","1519","185","313","1021","0","0","0","0","0","0","0","0","35","0","9","26","8","3","2","3","0","0","0","0","0","0","0","0"
"23805","0","609467","0","United Pacific Bank","City Of Industry","CA","91748","9/30/2018","11/14/2018","NM","1630 South Azusa Avenue","","2","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","5/11/1982","5/11/1982","3/26/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","www.upbnet.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10958","0","712059","1123885","United Prairie Bank","Mountain Lake","MN","56159","9/30/2018","11/14/2018","NM","1141 3rd Ave","FARMERS STATE CORPORATION","12","0","0","2","1","Cottonwood","","","7/21/1919","1/1/1934","1/13/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.unitedprairiebank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58359","0","3387140","1050495","United Republic Bank","Omaha","NE","68118","9/30/2018","11/14/2018","NM","111 North 181st Street","CENTRAL BANCSHARES, INC.","2","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/11/2006","12/11/2006","8/15/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.unitedrepublicbank.com","11853","225","2493","9135","6635","1334","2142","3159","625","0","135","490","267","77","190","0","43","7","16","20","84","55","18","11","2","0","1","1","2","1","1","0"
"29170","3034","644776","2589666","United Roosevelt Savings Bank","Carteret","NJ","7008","9/30/2018","11/14/2018","SB","11-15 Cooke Avenue","UNITED ROOSEVELT MHC","1","0","0","4","0","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1914","2/13/1940","4/1/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","ursbank.com","4332","0","0","4332","7848","2783","3196","1869","0","0","0","0","0","0","0","0","8","0","0","8","105","73","25","7","0","0","0","0","0","0","0","0"
"28836","2458","459372","0","United Savings Bank","Philadelphia","PA","19145","9/30/2018","11/14/2018","SB","1510 Packer Avenue","","6","0","0","8","0","Philadelphia","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1923","8/6/1936","10/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","http://WWW.UNITEDSAVINGSBANK.COM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1427","0","630340","1247736","United Security Bank","Fulton","MO","65251","9/30/2018","11/14/2018","NM","2050 Bluff Street","MID-MO BANCSHARES, INC.","3","0","0","8","1","Callaway","27620","Jefferson City, MO","1/25/1930","1/1/1934","1/25/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27132","14091","1162017","3015975","United Security Bank","Fresno","CA","93711","9/30/2018","11/14/2018","SM","2126 Inyo Street","UNITED SECURITY BANCSHARES","13","0","0","4","0","Fresno","23420","Fresno, CA","12/21/1987","12/21/1987","3/2/2018","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","http://www.unitedsecuritybank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9309","12011","110945","1140574","United Southern Bank","Hopkinsville","KY","42240","9/30/2018","11/14/2018","NM","1813 East Ninth Street","TODD BANCSHARES, INC.","9","0","0","2","0","Christian","17300","Clarksville, TN-KY","6/22/1922","1/1/1934","2/3/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","www.usbky.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15465","13655","327435","1141601","United Southern Bank","Umatilla","FL","32784","9/30/2018","11/14/2018","NM","750 North Central Avenue","UNISOUTH, INC.","13","0","0","4","0","Lake","36740","Orlando-Kissimmee-Sanford, FL","3/1/1937","3/1/1937","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Gainesville","Atlanta","Southern","Southeast","0","1","www.unitedsouthernbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10208","0","343257","1124930","United Southwest Bank","Cottonwood","MN","56229","9/30/2018","11/14/2018","NM","111 West Main Street","EMPIRE BANCSHARES, INC.","4","0","0","2","0","Lyon","","","1/1/1916","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","http://www.unitedswbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12214","11557","659556","1096091","United State Bank","Lewistown","MO","63452","9/30/2018","11/14/2018","NM","102 West Main St","RIVER VALLEY BANCSHARES, INCORPORATED","5","0","0","2","1","Lewis","","","9/8/1928","1/1/1934","3/14/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","http://www.usb1.com","9677","2978","1579","5120","8970","3484","2651","2835","34853","7831","12677","14345","17720","6062","4967","6691","113","80","17","16","210","172","25","13","408","232","109","67","348","265","52","31"
"26626","0","726953","4378529","United Texas Bank","Dallas","TX","75240","9/30/2018","11/14/2018","SM","13101 Preston Rd, Suite 100","UTB FINANCIAL HOLDING COMPANY","2","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","4/7/1986","4/7/1986","11/13/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.unitedtexasbank.com","6646","92","396","6158","5146","340","395","4411","0","0","0","0","0","0","0","0","16","2","3","11","30","10","6","14","0","0","0","0","0","0","0","0"
"35393","16310","2949970","0","United Trust Bank","Palos Heights","IL","60463","9/30/2018","11/14/2018","SA","12330 South Harlem Avenue","","1","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","11/24/2000","11/24/2000","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.utbhome.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15478","0","922559","1140211","United Valley Bank","Cavalier","ND","58220","9/30/2018","11/14/2018","NM","211 Division Avenue South","FIRST HOLDING COMPANY OF CAVALIER, INC.","6","0","1","2","1","Pembina","","","8/25/1905","3/22/1937","1/29/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","uvbank.net","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57120","0","3076284","3344620","Uniti Bank","Buena Park","CA","90621","9/30/2018","11/14/2018","NM","6301 Beach Blvd, # 100","UNITI FINANCIAL CORPORATION","3","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","12/17/2001","12/17/2001","3/26/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","http://www.unitibank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33503","0","1890525","2181426","Unity Bank","Clinton","NJ","8809","9/30/2018","11/14/2018","NM","64 Old Highway 22","UNITY BANCORP, INC.","19","0","1","4","0","Hunterdon","35620","New York-Newark-Jersey City, NY-NJ-PA","9/13/1991","9/13/1991","5/23/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.unitybank.com","212010","3369","28814","179827","41349","3480","8854","29015","123","123","0","0","0","0","0","0","824","90","218","516","356","137","109","110","2","2","0","0","0","0","0","0"
"8714","0","443353","1122048","Unity Bank","Augusta","WI","54722","9/30/2018","11/14/2018","NM","207 West Lincoln","AUGUSTA FINANCIAL CORPORATION","4","0","0","2","1","Eau Claire","20740","Eau Claire, WI","12/1/1914","1/2/1934","8/10/2015","Stock","0","0","FDIC","DIF","Chicago","KANSAS CITY","Eau Claire","Minneapolis","Central","Central","0","1","http://www.unitybanking.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8545","0","854052","1122990","Unity Bank","Rush City","MN","55069","9/30/2018","11/14/2018","NM","1180 West 4th Street","KIMBERLY LEASING CORPORATION","8","0","0","2","1","Chisago","33460","Minneapolis-St. Paul-Bloomington, MN-WI","4/18/1882","1/1/1934","4/25/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.unitybanking.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8202","0","732459","1123700","Unity Bank North","Red Lake Falls","MN","56750","9/30/2018","11/14/2018","NM","210 Main Street","CAPRICE CORPORATION","2","0","0","2","1","Red Lake","","","1/1/1929","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.unitybanking.com","18733","1005","1311","16417","4682","1280","1191","2211","5771","908","2313","2550","6120","1584","1028","3508","71","25","14","32","81","59","14","8","51","24","17","10","76","48","12","16"
"26351","0","853251","0","Unity National Bank of Houston","Houston","TX","77004","9/30/2018","11/14/2018","N","2602 Blodgett Street","","3","0","1","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","8/1/1985","8/1/1985","7/11/2018","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.unitybanktexas.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30722","5801","208570","0","Universal Bank","West Covina","CA","91792","9/30/2018","11/14/2018","SA","3455 Nogales St., Suite 105","","5","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","11/17/1954","11/17/1954","3/20/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","www.universalbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14587","9279","137652","1496253","University Bank","Ann Arbor","MI","48104","9/30/2018","11/14/2018","NM","2015 Washtenaw Avenue","UNIVERSITY BANCORP, INC.","1","0","0","8","0","Washtenaw","11460","Ann Arbor, MI","5/8/1908","7/23/1934","5/26/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","http://www.university-bank.com","20943","641","3778","16524","1413","36","627","750","0","0","0","0","0","0","0","0","76","8","29","39","12","2","6","4","0","0","0","0","0","0","0","0"
"7759","9352","354310","1116609","Univest  Bank and Trust Co.","Souderton","PA","18964","9/30/2018","11/14/2018","SM","10 West Broad Street","UNIVEST CORPORATION OF PENNSYLVANIA","47","0","1","4","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","4/1/1876","1/1/1934","7/1/2016","Stock","0","1","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","0","http://www.univest.net","247181","5371","31705","210105","146001","23796","29438","92767","79547","6059","24475","49013","13620","7064","4843","1713","889","118","242","529","1911","1126","354","431","470","147","167","156","300","252","42","6"
"1090","0","236957","1129159","Upper Peninsula State Bank","Escanaba","MI","49829","9/30/2018","11/14/2018","NM","430 North Lincoln Road","S.B.E. CORP.","3","0","0","4","0","Delta","","","1/1/1902","1/1/1934","9/28/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","http://www.upstatebank.net","63948","13310","14656","35982","7527","3435","1825","2267","0","0","0","0","0","0","0","0","534","345","104","85","155","127","19","9","0","0","0","0","0","0","0","0"
"59051","0","4184186","0","Urban Partnership Bank","Chicago","IL","60619","9/30/2018","11/14/2018","NM","7936 S. Cottage Grove Ave.","","8","0","1","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","8/19/2010","8/19/2010","6/3/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","upbnk.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58310","0","3470154","0","US Metro Bank","Garden Grove","CA","92844","9/30/2018","11/14/2018","NM","9866 Garden Grove Boulevard","","4","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","9/15/2006","9/15/2006","8/12/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","http://WWW.USMETROBANK.COM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32188","7975","619877","0","USAA Federal Savings Bank","San Antonio","TX","78288","9/30/2018","11/14/2018","SA","10750 Mcdermott Freeway","","1","0","0","6","0","Bexar","41700","San Antonio-New Braunfels, TX","12/30/1983","12/30/1983","12/1/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","0","www.usaa.com","118","0","0","118","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"34351","0","2502656","0","USAA Savings Bank","Las Vegas","NV","89109","9/30/2018","11/14/2018","NM","3773 Howard Hughes Parkway,","","1","0","0","9","0","Clark","29820","Las Vegas-Henderson-Paradise, NV","9/27/1996","9/27/1996","3/9/2018","Stock","32188","0","FDIC","DIF","San Francisco","DALLAS","Phoenix","San Francisco","Western","West","0","0","www.usaa.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58541","0","3620922","4989907","USNY Bank","Geneva","NY","14456","9/30/2018","11/14/2018","NM","389 Hamilton Street","UPSTATE NEW YORK BANCORP, INC.","4","0","0","2","0","Ontario","40380","Rochester, NY","7/31/2007","7/31/2007","7/31/2007","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.usnybank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22514","0","256179","0","Utah Independent Bank","Salina","UT","84654","9/30/2018","11/14/2018","SM","55 South State Street","","3","0","0","4","1","Sevier","","","8/29/1977","8/29/1977","3/31/2006","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","www.uib.bank","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
